repo,path,parse_error,name,events,crons,jobs,reusable_call_jobs,jobs_with_timeout,jobs_with_matrix,max_matrix_legs,concurrency_cancel,has_path_filter,jobs_with_cache,jobs_with_install,runs_listed
msoedov/agentic_security,.github/workflows/test.yml,,test,"push,pull_request",,1,0,0,1,1,False,False,1,1,55
tsale/EDR-Telemetry,.github/workflows/generate-telemetry-stats.yml,,Generate Telemetry Stats,"push,pull_request,workflow_dispatch",,1,0,0,0,0,False,True,1,1,25
tsale/EDR-Telemetry,.github/workflows/github-actions-secure.yml,,Update EDR Telemetry Database (Secure),"push,workflow_dispatch",,1,0,0,0,0,False,True,0,0,7
openakita/openakita,.github/workflows/backfill-oss.yml,,Backfill OSS (历史版本回填),workflow_dispatch,,1,0,0,0,0,False,False,0,1,0
openakita/openakita,.github/workflows/ci.yml,,CI,"push,pull_request,workflow_dispatch",,16,0,2,3,9,True,False,14,15,150
openakita/openakita,.github/workflows/docker-publish.yml,,Docker Publish,"workflow_dispatch,push",,1,0,0,0,0,False,False,1,0,10
openakita/openakita,.github/workflows/mobile.yml,,Mobile Build (Android + iOS),"workflow_call,workflow_dispatch",,3,0,0,0,0,False,False,2,3,0
openakita/openakita,.github/workflows/publish-release.yml,,Publish Release,workflow_dispatch,,1,0,0,0,0,False,False,0,1,8
openakita/openakita,.github/workflows/release-dryrun.yml,,Release Dry Run,"workflow_dispatch,push",,4,0,1,0,0,True,False,1,3,2
openakita/openakita,.github/workflows/release.yml,,Release,"workflow_dispatch,push",,5,1,1,1,7,False,False,1,3,10
openakita/openakita,.github/workflows/signpath-smoke.yml,,SignPath Smoke,workflow_dispatch,,1,0,1,0,0,False,False,1,1,4
pymedusa/Medusa,.github/workflows/api-tests.yml,,API tests,"push,pull_request",,1,0,0,1,1,True,False,0,1,45
pymedusa/Medusa,.github/workflows/docker-image.yml,,Docker Image CI,push,,1,0,0,0,0,True,False,0,0,7
pymedusa/Medusa,.github/workflows/node-frontend.yml,,Frontend tests,"push,pull_request",,1,0,0,1,12,True,False,0,1,45
pymedusa/Medusa,.github/workflows/python-backend.yml,,Backend tests,"push,pull_request",,1,0,0,1,15,True,False,0,1,46
pymedusa/Medusa,.github/workflows/scorecard.yml,,Scorecard supply-chain security,"branch_protection_rule,schedule,push",26 4 * * 5,1,0,0,0,0,False,False,0,0,11
pymedusa/Medusa,.github/workflows/version-check.yml,,Check app version,"push,pull_request",,1,0,0,1,1,True,False,0,1,46
POf-L/Fanqie-novel-Downloader,.github/workflows/build-release.yml,,发布 / 全平台构建,workflow_dispatch,,12,0,3,0,0,True,False,0,4,77
POf-L/Fanqie-novel-Downloader,.github/workflows/ci.yml,,CI / 仓库校验,"push,pull_request,workflow_dispatch",,1,0,1,0,0,True,True,0,1,53
POf-L/Fanqie-novel-Downloader,.github/workflows/issue-star-gate.yml,,Issue / Star 门禁,"issues,push,workflow_dispatch",,1,0,1,0,0,True,True,0,0,59
POf-L/Fanqie-novel-Downloader,.github/workflows/release-maintenance.yml,,发布 / 维护工具,workflow_dispatch,,1,0,1,0,0,False,False,0,0,6
3441293738/creatorhub,.github/workflows/pages-preview.yml,,Deploy online preview and guide,"push,workflow_dispatch",,2,0,0,0,0,True,True,0,0,10
3441293738/creatorhub,.github/workflows/star-history.yml,,Update star history chart,"schedule,watch,workflow_dispatch,push",0 */6 * * *,1,0,0,0,0,True,True,0,0,188
3441293738/creatorhub,.github/workflows/windows-installer.yml,,Build Windows installer,"push,workflow_dispatch",,2,0,1,0,0,False,False,1,1,2
future-agi/future-agi,.github/workflows/admission.yml,,admission,pull_request_target,,1,0,0,0,0,True,False,0,0,49
future-agi/future-agi,.github/workflows/agentcc-gateway-ci.yml,,AgentCC Gateway CI,"pull_request,push,workflow_dispatch",,1,0,0,0,0,False,True,1,1,0
future-agi/future-agi,.github/workflows/api-contracts.yml,,API Contracts,"pull_request,push,workflow_dispatch",,2,0,0,0,0,False,True,2,2,9
future-agi/future-agi,.github/workflows/backend-ci.yml,,Backend CI,"pull_request,push,merge_group",,5,0,5,1,10,True,False,3,2,16
future-agi/future-agi,.github/workflows/base-image-publish.yml,,Publish base image,workflow_dispatch,,3,0,3,1,2,False,False,0,0,0
future-agi/future-agi,.github/workflows/branch-name-check.yml,,Branch name check,pull_request,,1,0,0,0,0,False,False,0,0,19
future-agi/future-agi,.github/workflows/build-image.yml,,build-image,workflow_call,,1,0,0,0,0,False,False,1,0,2
future-agi/future-agi,.github/workflows/e2e-ci.yml,,E2E CI,"pull_request,push,merge_group",,3,0,3,0,0,True,False,1,1,16
future-agi/future-agi,.github/workflows/frontend-auto-approve-hotfix.yml,,Auto-Approve Frontend Hotfix PR,pull_request,,1,0,0,0,0,False,False,0,0,11
future-agi/future-agi,.github/workflows/frontend-deploy-eu.yaml,,Deploy EU Frontend,workflow_dispatch,,1,0,0,0,0,False,False,0,1,0
future-agi/future-agi,.github/workflows/frontend-deploy-us2.yaml,,Deploy Frontend to US2 (GCP),workflow_dispatch,,1,0,0,0,0,False,False,1,1,0
future-agi/future-agi,.github/workflows/frontend-dev-cdn.yaml,,Deploy Frontend to Dev CDN,"push,workflow_dispatch",,1,0,0,0,0,False,True,1,1,0
future-agi/future-agi,.github/workflows/frontend-develop.yml,,Frontend Develop Branch Pipeline,"push,pull_request,workflow_dispatch",,5,0,0,0,0,False,True,4,4,6
future-agi/future-agi,.github/workflows/frontend-feature.yml,,Frontend Feature Branch Pipeline,push,,4,0,0,0,0,False,True,1,1,5
future-agi/future-agi,.github/workflows/frontend-main.yml,,Frontend Main Branch Pipeline,"push,workflow_dispatch",,3,0,0,0,0,False,True,2,2,3
future-agi/future-agi,.github/workflows/frontend-prod-deploy.yaml,,Deploy Frontend to Production,workflow_dispatch,,1,0,0,0,0,False,False,0,1,0
future-agi/future-agi,.github/workflows/labeler.yml,,Label PRs,pull_request_target,,1,0,0,0,0,False,False,0,0,23
future-agi/future-agi,.github/workflows/linear-release-done.yml,,linear-release-done,"push,workflow_dispatch",,1,0,0,0,0,False,False,0,1,1
future-agi/future-agi,.github/workflows/merge-guard.yml,,merge-guard,push,,1,0,0,0,0,False,False,0,0,4
future-agi/future-agi,.github/workflows/migrations-callout-check.yml,,migrations-callout,pull_request,,1,0,0,0,0,False,False,0,0,8
future-agi/future-agi,.github/workflows/pr-digest.yml,,PR Digest to Slack,"workflow_dispatch,schedule",30 4 * * *;30 12 * * *,1,0,0,0,0,False,False,0,1,0
future-agi/future-agi,.github/workflows/pr-title-lint.yml,,pr-title-lint,pull_request,,1,0,0,0,0,False,False,0,0,23
future-agi/future-agi,.github/workflows/refresh-disposable-domains.yml,,Refresh disposable-email-domains,"schedule,workflow_dispatch",30 3 * * 4,1,0,0,0,0,False,False,0,0,0
future-agi/future-agi,.github/workflows/release-agentcc-gateway.yml,,Release agentcc-gateway,workflow_dispatch,,1,1,0,0,0,False,False,0,0,0
future-agi/future-agi,.github/workflows/release-backend.yml,,Release backend,workflow_dispatch,,2,1,0,0,0,False,False,0,0,0
future-agi/future-agi,.github/workflows/release-code-executor.yml,,Release code-executor,workflow_dispatch,,1,1,0,0,0,False,False,0,0,0
future-agi/future-agi,.github/workflows/release-fi-collector.yml,,Release fi-collector,workflow_dispatch,,1,1,0,0,0,False,False,0,0,0
future-agi/future-agi,.github/workflows/release-frontend.yml,,Release frontend,workflow_dispatch,,1,1,0,0,0,False,False,0,0,0
future-agi/future-agi,.github/workflows/release-images.yml,,release-images,"push,workflow_dispatch",,5,1,0,1,6,False,False,0,0,1
future-agi/future-agi,.github/workflows/release-please.yml,,release-please,push,,1,0,0,0,0,False,False,0,0,4
future-agi/future-agi,.github/workflows/release-serving.yml,,Release serving,workflow_dispatch,,1,1,0,0,0,False,False,0,0,0
future-agi/future-agi,.github/workflows/reviewer-assigner.yml,,Reviewer Assigner,"pull_request,workflow_dispatch,schedule",30 4 * * *,3,0,0,0,0,False,False,0,3,0
future-agi/future-agi,.github/workflows/sdk-compatibility.yml,,SDK Compatibility,"pull_request,push,workflow_dispatch",,1,0,1,0,0,False,False,1,1,0
alandtse/alexa_media_player,.github/workflows/lintpr.yaml,,Lint PR,pull_request_target,,1,0,0,0,0,False,False,0,0,29
alandtse/alexa_media_player,.github/workflows/moderate.yaml,,Moderate issues,"issues,issue_comment",,1,0,0,0,0,False,False,0,0,0
alandtse/alexa_media_player,.github/workflows/pre-commit.yml,,pre-commit,"pull_request,push",,1,0,0,0,0,False,False,0,1,0
alandtse/alexa_media_player,.github/workflows/semantic_release.yml,,semantic_release,"push,workflow_dispatch",,1,0,0,0,0,False,False,0,1,0
alandtse/alexa_media_player,.github/workflows/stale.yml,,Mark stale issues and pull requests,schedule,30 1 * * *,1,0,0,0,0,False,False,0,0,39
alandtse/alexa_media_player,.github/workflows/test.yml,,Test,"workflow_dispatch,push,pull_request",,1,0,0,0,0,False,True,0,1,12
alandtse/alexa_media_player,.github/workflows/validate.yaml,,Validate,"push,pull_request,schedule",0 0 * * *,1,0,0,0,0,False,False,1,1,81
typeddjango/django-stubs,.github/workflows/mypy_primer.yml,,Run mypy_primer,pull_request,,2,0,0,1,1,True,False,1,1,49
typeddjango/django-stubs,.github/workflows/mypy_primer_comment.yml,,Comment with mypy_primer diff,workflow_run,,1,0,0,0,0,False,False,0,0,48
typeddjango/django-stubs,.github/workflows/release.yml,,Release,release,,2,0,0,0,0,False,False,2,0,0
typeddjango/django-stubs,.github/workflows/test.yml,,test,"push,pull_request,workflow_dispatch",,9,0,8,8,9,True,False,9,8,94
Flexget/Flexget,.github/workflows/autofix-cleanup-cassettes.yml,,autofix.ci,pull_request,,1,0,0,0,0,True,True,1,0,7
Flexget/Flexget,.github/workflows/autofix-uv.lock.yml,,autofix.ci,"push,pull_request",,1,0,0,0,0,True,True,1,0,23
Flexget/Flexget,.github/workflows/changelog.yml,,Changelog Update,push,,1,0,0,0,0,False,False,1,0,11
Flexget/Flexget,.github/workflows/close-pr.yml,,Close pre-commit-ci pull requests,pull_request,,1,0,0,0,0,False,True,0,0,0
Flexget/Flexget,.github/workflows/docker-image.yml,,Docker Image CI,"push,pull_request,merge_group",,1,0,0,0,0,True,False,1,0,51
Flexget/Flexget,.github/workflows/label-prs.yml,,Label PRs,pull_request_target,,1,0,0,0,0,True,False,0,0,30
Flexget/Flexget,.github/workflows/release.yml,,Build and release to PyPI and GitHub,"schedule,workflow_dispatch",0 15 * * *,2,0,0,0,0,False,False,1,0,5
Flexget/Flexget,.github/workflows/stale.yml,,Close stale issues and PRs,schedule,30 */12 * * *,1,0,0,0,0,False,False,0,0,10
Flexget/Flexget,.github/workflows/test.yml,,Test,"push,pull_request,merge_group",,3,0,0,1,15,True,False,2,0,50
Flexget/Flexget,.github/workflows/zizmor.yml,,GitHub Actions security analysis with zizmor,"push,pull_request",,1,0,0,0,0,True,True,1,0,10
zer0yu/CyberSecurityRSS,.github/workflows/opml-sync.yml,,OPML Sync,"push,pull_request",,2,0,0,0,0,False,False,0,2,4
materialsproject/pymatgen,.github/workflows/jekyll-gh-pages.yml,,Deploy Jekyll with GitHub Pages dependencies preinstalled,"push,workflow_dispatch,repository_dispatch",,2,0,0,0,0,False,False,1,1,25
materialsproject/pymatgen,.github/workflows/lint.yml,,Lint,"push,pull_request",,1,0,0,0,0,False,False,1,1,63
materialsproject/pymatgen,.github/workflows/release.yml,,Release,"release,workflow_dispatch",,4,1,0,0,0,False,False,0,3,0
materialsproject/pymatgen,.github/workflows/test.yml,,test,"push,pull_request,workflow_dispatch,workflow_call",,2,0,0,1,3,False,True,1,1,51
ZeroPointSix/outlookEmailPlus,.github/workflows/code-quality.yml,,Code Quality,"push,pull_request,workflow_dispatch",,2,0,0,0,0,False,True,0,2,36
ZeroPointSix/outlookEmailPlus,.github/workflows/create-github-release.yml,,Create GitHub Release,push,,1,0,0,0,0,False,False,0,0,1
ZeroPointSix/outlookEmailPlus,.github/workflows/daytona-snapshot.yml,,Refresh Daytona Snapshot,"push,workflow_dispatch",,1,0,0,0,0,False,True,0,0,3
ZeroPointSix/outlookEmailPlus,.github/workflows/docker-build-push.yml,,Build and Push Docker Image,"push,workflow_dispatch",,3,0,0,0,0,False,True,2,1,13
ZeroPointSix/outlookEmailPlus,.github/workflows/frontend-quality.yml,,Frontend Quality,"pull_request,workflow_dispatch",,1,0,1,0,0,False,True,1,1,32
ZeroPointSix/outlookEmailPlus,.github/workflows/frontend.yml,,Frontend Checks,"pull_request,push",,1,0,1,0,0,False,True,1,1,33
ZeroPointSix/outlookEmailPlus,.github/workflows/python-tests.yml,,Python Tests,"push,pull_request,workflow_dispatch",,1,0,0,1,3,False,True,0,1,36
ZeroPointSix/outlookEmailPlus,.github/workflows/sonar.yml,,SonarCloud Scan,"push,pull_request,workflow_dispatch",,1,0,0,0,0,False,False,0,1,46
ssili126/tv,.github/workflows/main.yml,,itvlist,"workflow_dispatch,schedule,push",0 21 * * *,1,0,0,0,0,False,False,0,1,89
Qexo/Qexo,.github/workflows/docker-image-release.yml,,Docker Image Release CI,push,,2,0,0,0,0,False,False,0,1,0
Qexo/Qexo,.github/workflows/docker-image-testing.yml,,Docker Image Testing CI,push,,2,0,0,0,0,False,False,0,1,3
Qexo/Qexo,.github/workflows/docker-test.yml,,Test Docker,workflow_dispatch,,1,0,0,0,0,False,False,0,0,0
Qexo/Qexo,.github/workflows/python-tests.yml,,Python Tests,"pull_request,workflow_dispatch",,1,0,0,0,0,False,False,0,1,6
Qexo/Qexo,.github/workflows/sync-to-cnb.yml,,Sync to CNB,push,,1,0,0,0,0,False,False,0,0,3
photonixapp/photonix,.github/workflows/codeql-analysis.yml,,CodeQL,"push,pull_request,schedule",30 11 * * 4,1,0,0,1,2,False,False,0,0,34
photonixapp/photonix,.github/workflows/docker-build.yml,,Docker Build,"push,pull_request",,5,0,1,0,0,False,False,3,2,16
vibheksoni/stealth-browser-mcp,.github/workflows/ci.yml,,CI,"push,pull_request",,1,0,1,0,0,False,False,0,1,10
kadirnar/whisper-plus,.github/workflows/ci.yml,,Continuous Integration,"push,pull_request",,1,0,0,1,6,False,True,1,1,4
kadirnar/whisper-plus,.github/workflows/package_testing.yml,,Package CI,"push,pull_request",,1,0,0,1,6,False,False,1,1,4
kadirnar/whisper-plus,.github/workflows/publish_pypi.yml,,Publish Python Package,release,,1,0,0,0,0,False,False,0,1,0
meta-pytorch/opacus,.github/workflows/ci_cpu.yml,,CI_CPU,"push,pull_request,schedule",4 4 * * *,7,0,0,0,0,False,False,0,6,101
meta-pytorch/opacus,.github/workflows/ci_gpu.yml,,CI_GPU,"push,pull_request",,2,0,0,0,0,False,False,2,2,30
meta-pytorch/opacus,.github/workflows/deploy.yml,,Deploy to GitHub Pages,push,,1,0,0,0,0,False,False,0,1,6
meta-pytorch/opacus,.github/workflows/python-publish.yml,,Upload Opacus Python Package to PyPI,release,,1,0,0,0,0,False,False,0,1,0
meta-pytorch/opacus,.github/workflows/test-deploy.yml,,Test Github Pages deployment,pull_request,,1,0,0,0,0,False,False,0,1,24
meta-pytorch/opacus,.github/workflows/test-installation.yml,,Test Installation,pull_request,,1,0,0,1,6,False,True,0,1,21
Farama-Foundation/Gymnasium-Robotics,.github/workflows/build-docs-dev.yml,,Build main branch documentation website,push,,1,0,0,0,0,False,False,0,1,8
Farama-Foundation/Gymnasium-Robotics,.github/workflows/build-docs-version.yml,,Docs Versioning,push,,1,0,0,0,0,False,False,0,1,0
Farama-Foundation/Gymnasium-Robotics,.github/workflows/build.yml,,build,"pull_request,push",,1,0,0,1,4,False,False,0,0,49
Farama-Foundation/Gymnasium-Robotics,.github/workflows/manual-build-docs-version.yml,,Manual Docs Versioning,workflow_dispatch,,1,0,0,0,0,False,False,0,1,0
Farama-Foundation/Gymnasium-Robotics,.github/workflows/pre-commit.yml,,pre-commit,"pull_request,push",,1,0,0,0,0,False,False,0,1,37
Farama-Foundation/Gymnasium-Robotics,.github/workflows/pypi-publish.yml,,Build artifact for PyPI,"push,pull_request,release",,2,0,0,0,0,False,False,0,1,37
quodlibet/mutagen,.github/workflows/test.yml,,test,"push,pull_request",,1,0,0,1,22,False,False,1,1,54
celery/django-celery-beat,.github/workflows/build.yml,,Build & Publish to PyPI,"workflow_dispatch,push,pull_request",,3,0,0,0,0,False,False,0,1,52
celery/django-celery-beat,.github/workflows/codeql-analysis.yml,,CodeQL,"push,pull_request",,1,0,0,1,1,False,False,0,0,52
celery/django-celery-beat,.github/workflows/test.yml,,CI,"push,pull_request",,1,0,0,1,18,False,False,0,1,52
owtf/owtf,.github/workflows/main.yml,,OWTF CI,"push,pull_request",,6,0,1,1,2,True,False,5,5,166
owtf/owtf,.github/workflows/release.yml,,Publish Release,push,,1,0,0,0,0,False,False,1,1,3
kimwang1978/collect-txt,.github/workflows/UrlSnapshot.yml,,Daily Job(urlSnapshot),"schedule,workflow_dispatch",00 4 * * 0,1,0,0,0,0,False,False,0,1,9
kimwang1978/collect-txt,.github/workflows/freetv.yml,,Daily Job(freetv),"schedule,workflow_dispatch",25 23 * * *,1,0,0,0,0,False,False,0,1,63
kimwang1978/collect-txt,.github/workflows/main.yml,,Daily Job,"schedule,workflow_dispatch",45 23 * * *,1,0,0,0,0,False,False,0,1,65
kimwang1978/collect-txt,.github/workflows/special.yml,,Daily Job(special),"schedule,workflow_dispatch",10 23 * * *,1,0,0,0,0,False,False,0,1,63
yzhao062/pyod,.github/workflows/codeql.yml,,CodeQL,"push,pull_request,schedule",35 9 * * 0,1,0,0,1,1,False,False,0,0,64
yzhao062/pyod,.github/workflows/testing-cron.yml,,Daily Testing,schedule,"5 4 * * 1,3,5,6",2,0,2,1,11,False,False,0,2,50
yzhao062/pyod,.github/workflows/testing.yml,,Testing,"push,pull_request",,2,0,2,1,11,True,False,0,2,84
OpenRLHF/OpenRLHF,.github/workflows/python-package.yml,,Python package,"release,workflow_dispatch",,1,0,0,1,3,False,False,0,1,2
google-deepmind/sonnet,.github/workflows/ci.yml,,pytest,"pull_request,push",,1,0,0,1,3,False,False,0,1,6
facebookresearch/pytorch3d,.github/workflows/build.yml,,facebookresearch/pytorch3d/build_and_test,"pull_request,push",,2,0,0,0,0,False,False,0,1,15
espnet/espnet,.github/workflows/build_ci_image.yml,,build ci image,"workflow_dispatch,schedule,push,pull_request",0 3 * * *,2,0,0,0,0,True,True,0,0,3
espnet/espnet,.github/workflows/ci_on_debian12.yml,,ci on debian12,"push,pull_request",,2,0,0,0,0,True,False,0,1,18
espnet/espnet,.github/workflows/ci_on_macos.yml,,ci on macos,"push,pull_request",,2,0,0,1,2,True,False,1,1,18
espnet/espnet,.github/workflows/ci_on_ubuntu.yml,,ci on ubuntu,"push,pull_request",,13,0,0,4,9,True,False,4,1,18
espnet/espnet,.github/workflows/ci_on_windows.yml,,ci on windows,"push,pull_request",,2,0,0,1,1,True,False,1,1,18
espnet/espnet,.github/workflows/claude.yml,,Claude Code,"pull_request_review_comment,issues,pull_request_review",,1,0,0,0,0,False,False,0,0,71
espnet/espnet,.github/workflows/label_pull_request.yml,,label_pull_request,pull_request_target,,1,0,0,0,0,False,False,0,0,15
espnet/espnet,.github/workflows/publish_doc.yml,,publish doc,"push,pull_request",,2,0,0,0,0,True,False,1,1,18
espnet/espnet,.github/workflows/publish_docker_image.yml,,publish docker image,"workflow_dispatch,schedule",0 0 * * 1,1,0,0,1,2,False,False,0,0,0
espnet/espnet,.github/workflows/publish_paper_pdf.yml,,publish paper pdf,"push,pull_request",,1,0,0,0,0,True,False,0,0,18
espnet/espnet,.github/workflows/publish_python_package.yml,,publish python package,push,,1,0,0,0,0,False,False,0,1,0
espnet/espnet,.github/workflows/stale.yml,,Close inactive issues,schedule,30 1 * * *,1,0,0,0,0,False,False,0,0,1
StarTrail-org/PixelRAG,.github/workflows/chrome-build.yml,,chrome-build,workflow_dispatch,,1,0,1,0,0,False,False,0,0,0
StarTrail-org/PixelRAG,.github/workflows/ci.yml,,CI,"push,pull_request",,4,0,0,0,0,True,False,3,4,143
StarTrail-org/PixelRAG,.github/workflows/deploy.yml,,Deploy,"push,workflow_dispatch",,1,0,0,0,0,False,False,0,0,48
StarTrail-org/PixelRAG,.github/workflows/release.yml,,Release to PyPI,"release,workflow_dispatch",,1,0,0,0,0,False,False,1,0,2
boto/boto3,.github/workflows/closed-issue-message.yml,,Closed Issue Message,issues,,1,0,0,0,0,False,False,0,0,0
boto/boto3,.github/workflows/codeql.yml,,CodeQL,"push,pull_request,schedule",0 0 * * 5,1,0,0,0,0,False,False,0,0,22
boto/boto3,.github/workflows/fail-master-prs.yml,,"PRs against master are not accepted, please target develop branch",pull_request,,1,0,0,0,0,False,False,0,0,0
boto/boto3,.github/workflows/handle-stale-discussions.yml,,HandleStaleDiscussions,"schedule,discussion_comment",0 4 * * 1,1,0,0,0,0,False,False,0,0,2
boto/boto3,.github/workflows/issue-regression-labeler.yml,,issue-regression-label,issues,,1,0,0,0,0,False,False,0,0,2
boto/boto3,.github/workflows/lint.yml,,Lint code,"push,pull_request",,1,0,0,0,0,False,False,0,1,43
